HLDV,113,勞訴,1,20240531,2
KSHV,109,重勞上,1,20200624,1
KSHV,96,勞上易,24,20071121,1
KSDV,89,勞訴,33,20001121,1
PCDV,105,勞簡上,34,20170503,1
TCEV,105,中勞簡,52,20161028,1
PCDV,107,勞訴,166,20190131,1
TPHV,91,勞上,29,20020716,1
TPHV,99,勞上,37,20101123,1
CTDV,106,勞訴,16,20171107,1
TPHV,104,勞上易,27,20150630,1
TNHV,97,勞上易,19,20081128,1
TPDV,95,勞訴,174,20070118,1
CTDV,108,勞簡上,15,20200604,1
TPHV,104,勞上易,102,20160113,1
TPSV,108,台上,2169,20200212,1
KSHV,111,勞上易,82,20220429,1
TPHV,93,勞上,24,20040831,1
PCDV,97,勞訴,43,20081016,2
TPDV,91,勞小上,19,20030220,1
KSHV,102,重勞上,3,20130822,1
